model_year,division,carline,eng_displ,cylinders,mpg,aspiration,trans,gears,lockup_torque_converter,drive_sys,fuel_type,intake_valves_per_cyl,exhaust_valves_per_cyl,car_class
2015,rolls-royce_motor_cars_limited,Wraith,6.6,12,19.3314,Turbocharged,SA,8,1,R,GP,2,2,midsize_cars
2017,rolls-royce_motor_cars_limited,Wraith,6.6,12,18.611,Turbocharged,SA,8,1,R,GP,2,2,midsize_cars
2018,rolls-royce_motor_cars_limited,Wraith,6.6,12,18.3272,Turbocharged,SA,8,1,R,GP,2,2,midsize_cars
2016,"roush_industries,_inc.",F150 Pickup 2WD,5,8,17.2204,Supercharged,SA,6,1,R,GPR,2,2,standard_pick-up_trucks_2wd
2017,"roush_industries,_inc.",F150 Pickup 2WD,5,8,16.9305,Supercharged,SA,6,1,R,GPR,2,2,standard_pick-up_trucks_2wd
2016,"roush_industries,_inc.",F150 Pickup 4WD,5,8,17.2204,Supercharged,SA,6,1,4,GPR,2,2,standard_pick-up_trucks_4wd
2017,"roush_industries,_inc.",F150 Pickup 4WD,5,8,16.9305,Supercharged,SA,6,1,4,GPR,2,2,standard_pick-up_trucks_4wd
2015,"roush_industries,_inc.",Roush Stage 3 Mustang,5,8,20.4985,Supercharged,SA,6,1,R,GPR,2,2,midsize_cars
2015,"roush_industries,_inc.",Roush Stage 3 Mustang,5,8,19.5452,Supercharged,M,6,0,R,GPR,2,2,midsize_cars
2016,"roush_industries,_inc.",Roush Stage 3 Mustang,5,8,20.7975,Supercharged,SA,6,1,R,GPR,2,2,subcompact_cars
2016,"roush_industries,_inc.",Roush Stage 3 Mustang,5,8,19.5485,Supercharged,M,6,0,R,GPR,2,2,subcompact_cars
2017,"roush_industries,_inc.",Roush Stage 3 Mustang,5,8,21.3996,Supercharged,SA,6,1,R,GPR,2,2,subcompact_cars
2017,"roush_industries,_inc.",Roush Stage 3 Mustang,5,8,19.7975,Supercharged,M,6,0,R,GPR,2,2,subcompact_cars
2015,scion,FR-S,2,4,37.0959,Naturally_Aspirated,SA,6,1,R,GPR,2,2,minicompact_cars
2015,scion,FR-S,2,4,32.37,Naturally_Aspirated,M,6,0,R,GPR,2,2,minicompact_cars
2016,scion,FR-S,2,4,37.0863,Naturally_Aspirated,SA,6,1,R,GPR,2,2,minicompact_cars
2016,scion,FR-S,2,4,32.374,Naturally_Aspirated,M,6,0,R,GPR,2,2,minicompact_cars
2016,scion,iA,1.5,4,49.8286,Naturally_Aspirated,SA,6,1,F,G,2,2,subcompact_cars
2016,scion,iA,1.5,4,47.3206,Naturally_Aspirated,M,6,0,F,G,2,2,subcompact_cars
2016,scion,iM,1.8,4,42.6986,Naturally_Aspirated,SCV,7,1,F,G,2,2,midsize_cars
2016,scion,iM,1.8,4,40.9182,Naturally_Aspirated,M,6,0,F,G,2,2,midsize_cars
2015,scion,iQ,1.3,4,52.2891,Naturally_Aspirated,CVT,1,1,F,G,2,2,minicompact_cars
2015,scion,tC,2.5,4,34.3736,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2015,scion,tC,2.5,4,34.4003,Naturally_Aspirated,M,6,0,F,G,2,2,compact_cars
2016,scion,tC,2.5,4,34.3738,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2016,scion,tC,2.5,4,34.3969,Naturally_Aspirated,M,6,0,F,G,2,2,compact_cars
2015,scion,xB,2.4,4,31.5448,Naturally_Aspirated,SA,4,1,F,G,2,2,small_station_wagons
2015,scion,xB,2.4,4,31.7078,Naturally_Aspirated,M,5,0,F,G,2,2,small_station_wagons
2015,subaru,BRZ,2,4,37.0727,Naturally_Aspirated,SA,6,1,R,GPR,2,2,minicompact_cars
2015,subaru,BRZ,2,4,32.3228,Naturally_Aspirated,M,6,0,R,GPR,2,2,minicompact_cars
2017,subaru,BRZ,2,4,36.92,Naturally_Aspirated,SA,6,1,R,GPR,2,2,minicompact_cars
2017,subaru,BRZ,2,4,31.9159,Naturally_Aspirated,M,6,0,R,GPR,2,2,minicompact_cars
2018,subaru,BRZ,2,4,31.7343,Naturally_Aspirated,M,6,0,R,GPR,2,2,minicompact_cars
2018,subaru,BRZ tS,2,4,30.3042,Naturally_Aspirated,M,6,0,R,GPR,2,2,minicompact_cars
2017,subaru,CROSSTREK,2,4,38.5928,Naturally_Aspirated,SCV,6,1,A,G,2,2,small_suv_4wd
2017,subaru,CROSSTREK,2,4,34.2039,Naturally_Aspirated,M,5,0,A,G,2,2,small_suv_4wd
2018,subaru,CROSSTREK,2,4,39.6102,Naturally_Aspirated,SCV,7,1,A,G,2,2,small_suv_4wd
2018,subaru,CROSSTREK,2,4,33.4287,Naturally_Aspirated,M,6,0,A,G,2,2,small_suv_4wd
2015,subaru,FORESTER,2,4,33.001,Turbocharged,SCV,8,1,A,GP,2,2,small_suv_4wd
2015,subaru,FORESTER,2.5,4,36.0919,Naturally_Aspirated,CVT,1,1,A,G,2,2,small_suv_4wd
2015,subaru,FORESTER,2.5,4,32.561,Naturally_Aspirated,M,6,0,A,G,2,2,small_suv_4wd
2017,subaru,FORESTER,2,4,33.001,Turbocharged,SCV,8,1,A,GP,2,2,small_suv_4wd
2017,subaru,FORESTER,2.5,4,37.9874,Naturally_Aspirated,CVT,1,1,A,G,2,2,small_suv_4wd
2017,subaru,FORESTER,2.5,4,32.0574,Naturally_Aspirated,M,6,0,A,G,2,2,small_suv_4wd
2018,subaru,FORESTER,2.5,4,37.9986,Naturally_Aspirated,SCV,6,1,A,G,2,2,small_suv_4wd
2015,subaru,IMPREZA,2,4,41.8343,Naturally_Aspirated,SCV,6,1,A,G,2,2,compact_cars
2015,subaru,IMPREZA,2,4,37.5307,Naturally_Aspirated,M,5,0,A,G,2,2,compact_cars
2016,subaru,IMPREZA,2,4,41.9449,Naturally_Aspirated,SCV,6,1,A,G,2,2,compact_cars
2016,subaru,IMPREZA,2,4,37.6174,Naturally_Aspirated,M,5,0,A,G,2,2,compact_cars
2017,subaru,IMPREZA 4-Door,2,4,43.0758,Naturally_Aspirated,SCV,7,1,A,G,2,2,midsize_cars
2017,subaru,IMPREZA 4-Door,2,4,35.785,Naturally_Aspirated,M,5,0,A,G,2,2,midsize_cars
2018,subaru,IMPREZA 4-Door,2,4,43.0671,Naturally_Aspirated,SCV,7,1,A,G,2,2,midsize_cars
2017,subaru,IMPREZA 5-Door,2,4,42.9731,Naturally_Aspirated,SCV,7,1,A,G,2,2,small_station_wagons
2017,subaru,IMPREZA 5-Door,2,4,35.352,Naturally_Aspirated,M,5,0,A,G,2,2,small_station_wagons
2015,subaru,IMPREZA SPORT,2,4,40.96,Naturally_Aspirated,SCV,6,1,A,G,2,2,small_station_wagons
2015,subaru,IMPREZA SPORT,2,4,36.5584,Naturally_Aspirated,M,5,0,A,G,2,2,small_station_wagons
2017,subaru,IMPREZA SPORT 4-Door,2,4,41.4234,Naturally_Aspirated,SCV,7,1,A,G,2,2,midsize_cars
2017,subaru,IMPREZA SPORT 4-Door,2,4,35.0701,Naturally_Aspirated,M,5,0,A,G,2,2,midsize_cars
2017,subaru,IMPREZA SPORT 5-Door,2,4,41.1536,Naturally_Aspirated,SCV,7,1,A,G,2,2,small_station_wagons
2017,subaru,IMPREZA SPORT 5-Door,2,4,33.6471,Naturally_Aspirated,M,5,0,A,G,2,2,small_station_wagons
2015,subaru,LEGACY,2.5,4,39.7485,Naturally_Aspirated,SCV,6,1,A,G,2,2,midsize_cars
2015,subaru,LEGACY,3.6,6,30.071,Naturally_Aspirated,SCV,6,1,A,G,2,2,midsize_cars
2016,subaru,LEGACY,2.5,4,39.7459,Naturally_Aspirated,SCV,6,1,A,G,2,2,midsize_cars
2017,subaru,LEGACY,2.5,4,38.4744,Naturally_Aspirated,SCV,6,1,A,G,2,2,midsize_cars
2017,subaru,LEGACY,3.6,6,30.071,Naturally_Aspirated,SCV,6,1,A,G,2,2,midsize_cars
2018,subaru,LEGACY,2.5,4,38.4637,Naturally_Aspirated,SCV,7,1,A,G,2,2,midsize_cars
2015,subaru,OUTBACK,2.5,4,37.4474,Naturally_Aspirated,SCV,6,1,A,G,2,2,small_suv_4wd
2015,subaru,OUTBACK,3.6,6,29.3513,Naturally_Aspirated,SCV,6,1,A,G,2,2,small_suv_4wd
2016,subaru,OUTBACK,2.5,4,37.4408,Naturally_Aspirated,SCV,6,1,A,G,2,2,small_suv_4wd
2016,subaru,OUTBACK,3.6,6,29.3442,Naturally_Aspirated,SCV,6,1,A,G,2,2,small_suv_4wd
2017,subaru,OUTBACK,2.5,4,37.4345,Naturally_Aspirated,SCV,6,1,A,G,2,2,small_suv_4wd
2017,subaru,OUTBACK,3.6,6,29.3442,Naturally_Aspirated,SCV,6,1,A,G,2,2,small_suv_4wd
2018,subaru,OUTBACK,2.5,4,37.3704,Naturally_Aspirated,SCV,7,1,A,G,2,2,small_suv_4wd
2015,subaru,WRX,2,4,27.8189,Turbocharged,SCV,8,1,A,GP,2,2,compact_cars
2015,subaru,WRX,2,4,31.418,Turbocharged,M,6,0,A,GP,2,2,compact_cars
2015,subaru,WRX,2.5,4,25.1277,Turbocharged,M,6,0,A,GPR,2,2,compact_cars
2016,subaru,WRX,2,4,26.8422,Turbocharged,SCV,8,1,A,GP,2,2,compact_cars
2016,subaru,WRX,2,4,30.324,Turbocharged,M,6,0,A,GP,2,2,compact_cars
2017,subaru,WRX,2,4,26.8422,Turbocharged,SCV,8,1,A,GP,2,2,compact_cars
2017,subaru,WRX,2,4,30.324,Turbocharged,M,6,0,A,GP,2,2,compact_cars
2017,subaru,WRX,2.5,4,25.1277,Turbocharged,M,6,0,A,GPR,2,2,compact_cars
2018,subaru,WRX,2,4,26.834,Turbocharged,SCV,8,1,A,GP,2,2,compact_cars
2018,subaru,WRX,2,4,30.4792,Turbocharged,M,6,0,A,GP,2,2,compact_cars
2018,subaru,WRX,2.5,4,24.1805,Turbocharged,M,6,0,A,GPR,2,2,compact_cars
2018,subaru,WRX STI TYPE RA,2.5,4,23.8601,Turbocharged,M,6,0,A,GPR,2,2,compact_cars
2015,subaru,XV CROSSTREK,2,4,38.5928,Naturally_Aspirated,SCV,6,1,A,G,2,2,small_suv_4wd
2015,subaru,XV CROSSTREK,2,4,34.2039,Naturally_Aspirated,M,5,0,A,G,2,2,small_suv_4wd
2015,subaru,XV CROSSTREK HYBRID,2,4,42.4665,Naturally_Aspirated,SCV,6,1,A,G,2,2,small_suv_4wd
2015,toyota,4RUNNER 2WD,4,6,24.6249,Naturally_Aspirated,SA,5,1,R,G,2,2,standard_suv_2wd
2016,toyota,4RUNNER 2WD,4,6,24.6105,Naturally_Aspirated,SA,5,1,R,G,2,2,standard_suv_2wd
2017,toyota,4RUNNER 2WD,4,6,24.4807,Naturally_Aspirated,SA,5,1,R,G,2,2,standard_suv_2wd
2015,toyota,4RUNNER 4WD,4,6,23.899,Naturally_Aspirated,SA,5,1,A,G,2,2,standard_suv_4wd
2015,toyota,4RUNNER 4WD,4,6,23.899,Naturally_Aspirated,SA,5,1,P,G,2,2,standard_suv_4wd
2016,toyota,4RUNNER 4WD,4,6,23.9079,Naturally_Aspirated,SA,5,1,A,G,2,2,standard_suv_4wd
2016,toyota,4RUNNER 4WD,4,6,23.9079,Naturally_Aspirated,SA,5,1,P,G,2,2,standard_suv_4wd
2017,toyota,4RUNNER 4WD,4,6,23.8678,Naturally_Aspirated,SA,5,1,A,G,2,2,standard_suv_4wd
2017,toyota,4RUNNER 4WD,4,6,23.8678,Naturally_Aspirated,SA,5,1,P,G,2,2,standard_suv_4wd
2018,toyota,4RUNNER 4WD,4,6,23.8755,Naturally_Aspirated,SA,5,1,A,G,2,2,standard_suv_4wd
2018,toyota,4RUNNER 4WD,4,6,23.8755,Naturally_Aspirated,SA,5,1,P,G,2,2,standard_suv_4wd
2017,toyota,86,2,4,36.1919,Naturally_Aspirated,SA,6,1,R,GPR,2,2,minicompact_cars
2017,toyota,86,2,4,31.3545,Naturally_Aspirated,M,6,0,R,GPR,2,2,minicompact_cars
2015,toyota,AVALON,3.5,6,31.8528,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2016,toyota,AVALON,3.5,6,31.9813,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2017,toyota,AVALON,3.5,6,31.8364,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2018,toyota,AVALON,3.5,6,32.0157,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2015,toyota,AVALON HYBRID,2.5,4,55.2009,Naturally_Aspirated,SCV,6,0,F,G,2,2,midsize_cars
2018,toyota,C-HR,2,4,40.8178,Naturally_Aspirated,SCV,7,1,F,G,2,2,compact_cars
2015,toyota,CAMRY,2.5,4,38.1862,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2015,toyota,CAMRY,3.5,6,32.5607,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2017,toyota,CAMRY,2.5,4,36.6179,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2017,toyota,CAMRY,3.5,6,32.1934,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2018,toyota,CAMRY,2.5,4,46.8427,Naturally_Aspirated,SA,8,1,F,G,2,2,midsize_cars
2018,toyota,CAMRY,3.5,6,34.9101,Naturally_Aspirated,SA,8,1,F,G,2,2,midsize_cars
2015,toyota,CAMRY HYBRID LE,2.5,4,57.4438,Naturally_Aspirated,CVT,1,0,F,G,2,2,midsize_cars
2017,toyota,CAMRY HYBRID LE,2.5,4,57.4438,Naturally_Aspirated,CVT,1,0,F,G,2,2,midsize_cars
2018,toyota,CAMRY HYBRID LE,2.5,4,71.7223,Naturally_Aspirated,SCV,6,0,F,G,2,2,midsize_cars
2015,toyota,CAMRY HYBRID XLE/SE,2.5,4,54.8426,Naturally_Aspirated,CVT,1,0,F,G,2,2,midsize_cars
2016,toyota,CAMRY HYBRID XLE/SE,2.5,4,54.8519,Naturally_Aspirated,CVT,1,0,F,G,2,2,midsize_cars
2017,toyota,CAMRY HYBRID XLE/SE,2.5,4,54.7689,Naturally_Aspirated,CVT,1,0,F,G,2,2,midsize_cars
2018,toyota,CAMRY HYBRID XLE/SE,2.5,4,62.9293,Naturally_Aspirated,SCV,6,0,F,G,2,2,midsize_cars
2018,toyota,CAMRY LE/SE,2.5,4,43.8662,Naturally_Aspirated,SA,8,1,F,G,2,2,midsize_cars
2018,toyota,CAMRY XLE/XSE,2.5,4,44.216,Naturally_Aspirated,SA,8,1,F,G,2,2,midsize_cars
2018,toyota,CAMRY XSE,3.5,6,34.1199,Naturally_Aspirated,SA,8,1,F,G,2,2,midsize_cars
2015,toyota,COROLLA,1.8,4,41.2528,Naturally_Aspirated,A,4,1,F,G,2,2,midsize_cars
2015,toyota,COROLLA,1.8,4,42.763,Naturally_Aspirated,SCV,7,1,F,G,2,2,midsize_cars
2015,toyota,COROLLA,1.8,4,43.5074,Naturally_Aspirated,CVT,1,1,F,G,2,2,midsize_cars
2015,toyota,COROLLA,1.8,4,42.0956,Naturally_Aspirated,M,6,0,F,G,2,2,midsize_cars
2016,toyota,COROLLA,1.8,4,42.9332,Naturally_Aspirated,SCV,7,1,F,G,2,2,midsize_cars
2016,toyota,COROLLA,1.8,4,42.3624,Naturally_Aspirated,M,6,0,F,G,2,2,midsize_cars
2017,toyota,COROLLA,1.8,4,42.4265,Naturally_Aspirated,SCV,7,1,F,G,2,2,midsize_cars
2017,toyota,COROLLA,1.8,4,43.1256,Naturally_Aspirated,CVT,1,1,F,G,2,2,midsize_cars
2017,toyota,COROLLA,1.8,4,41.4115,Naturally_Aspirated,M,6,0,F,G,2,2,midsize_cars
2018,toyota,COROLLA,1.8,4,42.1932,Naturally_Aspirated,SCV,7,1,F,G,2,2,midsize_cars
2018,toyota,COROLLA,1.8,4,41.3355,Naturally_Aspirated,M,6,0,F,G,2,2,midsize_cars
2017,toyota,COROLLA iM,1.8,4,42.6986,Naturally_Aspirated,SCV,7,1,F,G,2,2,midsize_cars
2017,toyota,COROLLA iM,1.8,4,40.3735,Naturally_Aspirated,M,6,0,F,G,2,2,midsize_cars
2015,toyota,COROLLA LE ECO,1.8,4,45.8707,Naturally_Aspirated,CVT,1,1,F,G,2,2,midsize_cars
2015,toyota,COROLLA LE ECO,1.8,4,46.8014,Naturally_Aspirated,CVT,1,1,F,G,2,2,midsize_cars
2017,toyota,COROLLA LE ECO,1.8,4,44.8909,Naturally_Aspirated,CVT,1,1,F,G,2,2,midsize_cars
2017,toyota,COROLLA LE ECO,1.8,4,47.038,Naturally_Aspirated,CVT,1,1,F,G,2,2,midsize_cars
2015,toyota,HIGHLANDER,2.7,4,29.965,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2015,toyota,HIGHLANDER,3.5,6,27.3233,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2017,toyota,HIGHLANDER,2.7,4,30.0963,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2017,toyota,HIGHLANDER,3.5,6,30.1043,Naturally_Aspirated,SA,8,1,F,G,2,2,small_suv_2wd
2015,toyota,HIGHLANDER AWD,3.5,6,26.6838,Naturally_Aspirated,SA,6,1,A,G,2,2,standard_suv_4wd
2017,toyota,HIGHLANDER AWD,3.5,6,29.0284,Naturally_Aspirated,SA,8,1,A,G,2,2,standard_suv_4wd
2017,toyota,HIGHLANDER AWD,3.5,6,29.2313,Naturally_Aspirated,SA,8,1,A,G,2,2,standard_suv_4wd
2017,toyota,HIGHLANDER AWD LE,3.5,6,29.9025,Naturally_Aspirated,SA,8,1,A,G,2,2,standard_suv_4wd
2015,toyota,HIGHLANDER HYBRID AWD,3.5,6,38.715,Naturally_Aspirated,SCV,6,0,A,G,2,2,standard_suv_4wd
2016,toyota,HIGHLANDER HYBRID AWD,3.5,6,38.6615,Naturally_Aspirated,SCV,6,0,A,G,2,2,standard_suv_4wd
2017,toyota,HIGHLANDER HYBRID AWD,3.5,6,39.7272,Naturally_Aspirated,SCV,6,0,A,G,2,2,standard_suv_4wd
2015,toyota,HIGHLANDER HYBRID AWD LE Plus,3.5,6,38.8724,Naturally_Aspirated,SCV,6,0,A,G,2,2,standard_suv_4wd
2017,toyota,HIGHLANDER HYBRID AWD LE Plus,3.5,6,40.3421,Naturally_Aspirated,SCV,6,0,A,G,2,2,standard_suv_4wd
2017,toyota,HIGHLANDER LE/XLE/SE/LTD,3.5,6,30.7699,Naturally_Aspirated,SA,8,1,F,G,2,2,small_suv_2wd
2015,toyota,LAND CRUISER WAGON 4WD,5.7,8,19.05,Naturally_Aspirated,SA,6,1,4,G,2,2,standard_suv_4wd
2016,toyota,LAND CRUISER WAGON 4WD,5.7,8,19.2488,Naturally_Aspirated,SA,8,1,4,G,2,2,standard_suv_4wd
2017,toyota,LAND CRUISER WAGON 4WD,5.7,8,19.0648,Naturally_Aspirated,SA,8,1,4,G,2,2,standard_suv_4wd
2015,toyota,PRIUS,1.8,4,70.9573,Naturally_Aspirated,CVT,1,0,F,G,2,2,midsize_cars
2016,toyota,PRIUS,1.8,4,73.9715,Naturally_Aspirated,CVT,1,0,F,G,2,2,midsize_cars
2017,toyota,PRIUS,1.8,4,73.5533,Naturally_Aspirated,CVT,1,0,F,G,2,2,midsize_cars
2018,toyota,PRIUS,1.8,4,74.001,Naturally_Aspirated,CVT,1,0,F,G,2,2,midsize_cars
2015,toyota,PRIUS c,1.5,4,70.798,Naturally_Aspirated,CVT,1,0,F,G,2,2,compact_cars
2016,toyota,PRIUS c,1.5,4,70.7819,Naturally_Aspirated,CVT,1,0,F,G,2,2,compact_cars
2017,toyota,PRIUS c,1.5,4,66.6561,Naturally_Aspirated,CVT,1,0,F,G,2,2,compact_cars
2018,toyota,PRIUS c,1.5,4,66.6088,Naturally_Aspirated,CVT,1,0,F,G,2,2,compact_cars
2016,toyota,PRIUS Eco,1.8,4,80.8472,Naturally_Aspirated,CVT,1,0,F,G,2,2,midsize_cars
2015,toyota,PRIUS v,1.8,4,58.6617,Naturally_Aspirated,CVT,1,0,F,G,2,2,midsize_station_wagons
2016,toyota,PRIUS v,1.8,4,58.9105,Naturally_Aspirated,CVT,1,0,F,G,2,2,midsize_station_wagons
2017,toyota,PRIUS v,1.8,4,58.8281,Naturally_Aspirated,CVT,1,0,F,G,2,2,midsize_station_wagons
2015,toyota,RAV4,2.5,4,34.3146,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2016,toyota,RAV4,2.5,4,33.9441,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2017,toyota,RAV4,2.5,4,33.9441,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2015,toyota,RAV4 AWD,2.5,4,32.8549,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2017,toyota,RAV4 AWD,2.5,4,32.8549,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2016,toyota,RAV4 HYBRID AWD,2.5,4,44.7387,Naturally_Aspirated,SCV,6,0,A,G,2,2,small_suv_4wd
2017,toyota,RAV4 HYBRID AWD,2.5,4,44.736,Naturally_Aspirated,SCV,6,0,A,G,2,2,small_suv_4wd
2018,toyota,RAV4 HYBRID AWD,2.5,4,44.7398,Naturally_Aspirated,SCV,6,0,A,G,2,2,small_suv_4wd
2015,toyota,RAV4 LE/XLE,2.5,4,34.9149,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2017,toyota,RAV4 LE/XLE,2.5,4,34.9149,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2015,toyota,RAV4 Limited AWD,2.5,4,32.32,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2017,toyota,RAV4 Limited AWD/SE AWD,2.5,4,32.267,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2015,toyota,SEQUOIA 2WD,5.7,8,18.7255,Naturally_Aspirated,SA,6,1,R,G,2,2,standard_suv_2wd
2016,toyota,SEQUOIA 2WD,5.7,8,18.7088,Naturally_Aspirated,SA,6,1,R,G,2,2,standard_suv_2wd
2017,toyota,SEQUOIA 2WD,5.7,8,18.9207,Naturally_Aspirated,SA,6,1,R,G,2,2,standard_suv_2wd
2018,toyota,SEQUOIA 2WD,5.7,8,18.9885,Naturally_Aspirated,SA,6,1,R,G,2,2,standard_suv_2wd
2015,toyota,SEQUOIA 4WD,5.7,8,18.3173,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_suv_4wd
2016,toyota,SEQUOIA 4WD,5.7,8,18.3331,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_suv_4wd
2017,toyota,SEQUOIA 4WD,5.7,8,18.3369,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_suv_4wd
2018,toyota,SEQUOIA 4WD,5.7,8,18.4348,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_suv_4wd
2015,toyota,SEQUOIA 4WD FFV,5.7,8,18.5236,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_suv_4wd
2016,toyota,SEQUOIA 4WD FFV,5.7,8,18.5388,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_suv_4wd
2017,toyota,SEQUOIA 4WD FFV,5.7,8,18.622,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_suv_4wd
2018,toyota,SEQUOIA 4WD FFV,5.7,8,18.3916,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_suv_4wd
2015,toyota,SIENNA,3.5,6,26.8121,Naturally_Aspirated,SA,6,1,F,G,2,2,"special_purpose_vehicle,_minivan_2wd"
2016,toyota,SIENNA,3.5,6,26.8159,Naturally_Aspirated,SA,6,1,F,G,2,2,"special_purpose_vehicle,_minivan_2wd"
2017,toyota,SIENNA,3.5,6,28.5373,Naturally_Aspirated,SA,8,1,F,G,2,2,"special_purpose_vehicle,_minivan_2wd"
2018,toyota,SIENNA,3.5,6,28.4373,Naturally_Aspirated,SA,8,1,F,G,2,2,"special_purpose_vehicle,_minivan_2wd"
2015,toyota,SIENNA AWD,3.5,6,24.2977,Naturally_Aspirated,SA,6,1,A,G,2,2,"special_purpose_vehicle,_minivan_4wd"
2017,toyota,SIENNA AWD,3.5,6,26.2333,Naturally_Aspirated,SA,8,1,A,G,2,2,"special_purpose_vehicle,_minivan_4wd"
2015,toyota,TACOMA 2WD,2.7,4,28.2744,Naturally_Aspirated,A,4,1,R,G,2,2,small_pick-up_trucks_2wd
2015,toyota,TACOMA 2WD,4,6,24.449,Naturally_Aspirated,A,5,1,R,G,2,2,small_pick-up_trucks_2wd
2015,toyota,TACOMA 2WD,2.7,4,30.2161,Naturally_Aspirated,M,5,0,R,G,2,2,small_pick-up_trucks_2wd
2015,toyota,TACOMA 2WD,4,6,23.3652,Naturally_Aspirated,M,6,0,R,G,2,2,small_pick-up_trucks_2wd
2016,toyota,TACOMA 2WD,2.7,4,27.5097,Naturally_Aspirated,SA,6,1,R,G,2,2,small_pick-up_trucks_2wd
2016,toyota,TACOMA 2WD,3.5,6,26.9813,Naturally_Aspirated,SA,6,1,R,G,2,2,small_pick-up_trucks_2wd
2017,toyota,TACOMA 2WD,2.7,4,27.3647,Naturally_Aspirated,SA,6,1,R,G,2,2,small_pick-up_trucks_2wd
2017,toyota,TACOMA 2WD,3.5,6,26.9715,Naturally_Aspirated,SA,6,1,R,G,2,2,small_pick-up_trucks_2wd
2018,toyota,TACOMA 2WD,2.7,4,27.7032,Naturally_Aspirated,SA,6,1,R,G,2,2,small_pick-up_trucks_2wd
2018,toyota,TACOMA 2WD,3.5,6,26.9672,Naturally_Aspirated,SA,6,1,R,G,2,2,small_pick-up_trucks_2wd
2015,toyota,TACOMA 4WD,2.7,4,25.7284,Naturally_Aspirated,A,4,1,P,G,2,2,small_pick-up_trucks_4wd
2015,toyota,TACOMA 4WD,4,6,23.0853,Naturally_Aspirated,A,5,1,P,G,2,2,small_pick-up_trucks_4wd
2015,toyota,TACOMA 4WD,2.7,4,25.8242,Naturally_Aspirated,M,5,0,P,G,2,2,small_pick-up_trucks_4wd
2015,toyota,TACOMA 4WD,4,6,21.7435,Naturally_Aspirated,M,6,0,P,G,2,2,small_pick-up_trucks_4wd
2016,toyota,TACOMA 4WD,2.7,4,26.2856,Naturally_Aspirated,SA,6,1,P,G,2,2,small_pick-up_trucks_4wd
2016,toyota,TACOMA 4WD,3.5,6,26.1394,Naturally_Aspirated,SA,6,1,P,G,2,2,small_pick-up_trucks_4wd
2016,toyota,TACOMA 4WD,2.7,4,26.7662,Naturally_Aspirated,M,5,0,P,G,2,2,small_pick-up_trucks_4wd
2016,toyota,TACOMA 4WD,3.5,6,24.4655,Naturally_Aspirated,M,6,0,P,G,2,2,small_pick-up_trucks_4wd
2017,toyota,TACOMA 4WD,2.7,4,26.2321,Naturally_Aspirated,SA,6,1,P,G,2,2,small_pick-up_trucks_4wd
2017,toyota,TACOMA 4WD,3.5,6,26.0517,Naturally_Aspirated,SA,6,1,P,G,2,2,small_pick-up_trucks_4wd
2017,toyota,TACOMA 4WD,2.7,4,26.7125,Naturally_Aspirated,M,5,0,P,G,2,2,small_pick-up_trucks_4wd
2017,toyota,TACOMA 4WD,3.5,6,24,Naturally_Aspirated,M,6,0,P,G,2,2,small_pick-up_trucks_4wd
2018,toyota,TACOMA 4WD,3.5,6,25.6256,Naturally_Aspirated,SA,6,1,P,G,2,2,small_pick-up_trucks_4wd
2018,toyota,TACOMA 4WD,3.5,6,24.1341,Naturally_Aspirated,M,6,0,P,G,2,2,small_pick-up_trucks_4wd
2017,toyota,TACOMA 4WD D-CAB V6 MT OFF-ROAD,3.5,6,23.8035,Naturally_Aspirated,M,6,0,P,G,2,2,small_pick-up_trucks_4wd
